route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,pull_time
10365,38,507-VK,KDG-VRP,Kadugodi Bus Station - Vidyaranyapura Bus Station,3,
10366,38,507-VK,VRP-KDG,Vidyaranyapura Bus Station - Kadugodi Bus Station,3,
10369,38,KVPTA-7,HSRD-KVPT,CS-Hosa Road - CS-Kendriya Vidyalaya ASC Center,3,
10370,38,KVPTA-7,KVPTA-HSRD,CS-Kendriya Vidyalaya ASC Center - CS-Hosa Road,3,
10371,38,BEMLB-14,BGR-BEMLF,CS-Beguru - CS-BEML Factory,3,
10372,38,BEMLB-14,BEMLF-BGR,CS-BEML Factory - CS-Beguru,3,
10373,38,BTP-11,BTP-11,CS-HSR Layout Express Hyper Market - CS-Bagmane Tech Park,3,
10374,38,BTP-11,BTP-11,CS-Bagmane Tech Park - CS-HSR Layout Express Hyper Market,3,
10375,38,BEML-BGR,BEMLG-BGR,BEML Gate - Beguru,3,
10376,38,BEML-BGR,BGR-BEMLG,Beguru - BEML Gate,3,
10377,38,CHM-1,CHM-1,CS-NGV Koramangala - CS-Chinmaya Vidyalaya Koramangala,3,
10378,38,CHM-1,CHM-1,CS-Chinmaya Vidyalaya Koramangala - CS-NGV Koramangala,3,
10379,38,BEMLA-14,BEMLF-ATBGR,CS-BEML Factory - CS-Anjaneya Temple Beguru,3,
10380,38,BEMLA-14,ATBGR-BEMLF,CS-Anjaneya Temple Beguru - CS-BEML Factory,3,
10381,38,KVASC-08,KVASC-08,CS-CPWD HSR Layout - CS-Kendriya Vidyalaya ASC Center,3,
10382,38,KVASC-08,KVASC-08,CS-Kendriya Vidyalaya ASC Center - CS-CPWD HSR Layout,3,
10383,38,315-J KBS-KLK-KMS,KBS-KMS,Kempegowda Bus Station - Kammasandra,3,
10384,38,315-J KBS-KLK-KMS,KMS-KBS,Kammasandra - Kempegowda Bus Station,3,
10385,38,STJOHN-CHM,STJOHN-CHM,St Johns Hospital - Chinmaya Vidyalaya Koramangala,3,
10386,38,STJOHN-CHM,CHM-STJOHN,Chinmaya Vidyalaya Koramangala - St Johns Hospital,3,
10387,38,G-2 CHM-SJP,CHM-SJP,Chinmaya Vidyalaya Koramangala - Sarjapura,3,
10388,38,G-2 CHM-SJP,SJP-CHM,Sarjapura - Chinmaya Vidyalaya Koramangala,3,
10389,38,KV PWA-1,KV PWA-1,CS-CPWD Quarters Koramangala - CS-Kendriya Vidyalaya ASC Center,3,
10392,38,KV PWA-1,KV PWA-1,CS-Kendriya Vidyalaya ASC Center - CS-CPWD Quarters Koramangala,3,
10394,38,241-S,SBS-UST,Shivajinagara Bus Station - Ullala Satelite Town,3,
10395,38,342-F KBS-CPWDQ,CPWDQ-KBS,CPWD Quarters HSR Layout - Kempegowda Bus Station,3,
10396,38,241-S,UST-SBS,Ullala Satelite Town - Shivajinagara Bus Station,3,
10397,38,V-500E,HBLB-ELCW,Hebbala Bridge - Electronic City Wipro Main Gate,3,
10398,38,V-500E,ELCW-HBLB,Electronic City Wipro Main Gate - Hebbala Bridge,3,
10399,38,241-S KBS-UST,KBS-UST,Kempegowda Bus Station - Ullala Satelite Town,3,
10400,38,248-V D35G-STH,STH-D35G,Shettyhalli - Depot-35 Gate,3,
10401,38,241-S KBS-UST,UST-KBS,Ullala Satelite Town - Kempegowda Bus Station,3,
10404,38,240-A D35G-MCH,D35G-MCH,Depot-35 Gate - Machohalli,3,
10405,38,240-A D35G-MCH,MCH-D35G,Machohalli - Depot-35 Gate,3,
10406,38,321-C,KMT-SMH,KR Market - Samethanahalli,3,
10407,38,321-C,SMH-KMT,Samethanahalli - KR Market,3,
10408,38,D6G-KVB,D6G-KVB,Depot-06 Gate - Kaval Byrasandra,3,
10409,38,D6G-KVB,KVB-D6G,Kaval Byrasandra - Depot-06 Gate,3,
10412,38,240-A,MCH-SBS,Machohalli - Shivajinagara Bus Station,3,
10413,38,ADITI-01,RMAMKC-MADT,CS-Ramanashree Ashram Mekhri Circle - CS-Malya Adithi School,3,
10414,38,ADITI-01,MADT-RMAMKC,CS-Malya Adithi School - CS-Ramanashree Ashram Mekhri Circle,3,
10415,38,KRMTTMC-MRHB-BEMLF,KRMTTMC-BEMLF,Koramangala Bus Station - BEML Factory,3,
10416,38,KRMTTMC-MRHB-BEMLF,BEMLF-KRMTTMC,BEML Factory - Koramangala Bus Station,3,
10427,38,SHS-4,SHS-4,CS-Vidyaranyapura Bus Stand - CS-Sophiya School,3,
10428,38,SHS-4,SHS-4,CS-Sophiya School - CS-Vidyaranyapura Bus Stand,3,
10431,38,V-500S,CSB-SVMS,Central Silk Board - Swamy Vivekananda Metro Station,3,
10432,38,V-500S,SVMS-CSB,Swamy Vivekananda Metro Station/Isolation Hospital - Central Silk Board,3,
10434,38,KWS-02,KWS-02,CS-Muneshwar Temple BMD - CS-Kengeri Work Shop,3,
10438,38,312 SBS-KTG-KMS,SBS-KMS,Shivajinagara Bus Station - Kammasandra,3,
10439,38,312 SBS-KTG-KMS,KMS-SBS,Kammasandra - Shivajinagara Bus Station,3,
10440,38,D45-SPHS,D45G-SPHS,Depot-45 Gate - Sophiya School,3,
10441,38,501-A VRP-HBL-KNG-BSK,VRP-BSK,Vidyaranyapura Bus Station - Banashankari Bus Station,3,
10442,38,317-B D47 MDR-KNM,KNM-D47G,Kannamangala - Depot-47 Gate,3,
10443,38,306-M MDR-PURA,MDR-PUR,Mandur - Pura,3,
10444,38,306-M MDR-PURA,PUR-MDR,Pura - Mandur,3,
10445,38,501-A VRP-HBL-KNG-BSK,BSK-VRP,Banashankari Bus Station - Vidyaranyapura Bus Station,3,
10446,38,600-FA,BSK-JGNAPC,Banashankari Bus Station - Jigani APC CIrcle,3,
10447,38,600-FA,JGNAPC-BSK,Jigani APC Circle - Banashankari Bus Station,3,
10454,38,320-A,KBS-IMDH,Kempegowda Bus Station - Immadihalli,3,
10455,38,320-A,IMDH-KBS,Immadihalli - Kempegowda Bus Station,3,
10462,38,SJBHS-9,SJBHS-9,CS-KR Puram Railway Station - CS-St Joseph Boys High School Musuem Road,3,
10463,38,SJBHS-9,SJBHS-9,CS-St Joseph Boys High School Musuem Road - CS-KR Puram Railway Station,3,
10464,38,JNSVS-5,JNSVS-JNSVS,CS-Jnanakshi Vidyaniketan School - CS-Jnanakshi Vidyaniketan School,3,
10465,38,JNSVS-5,JNSVS-JNSVS,CS-Jnanakshi Vidyaniketan School - CS-Jnanakshi Vidyaniketan School,3,
10466,38,22-A,SBS-BRS,Shivajinagara Bus Station - Byrasandra New Bus Stand,3,
10467,38,22-A,BRS-SBS,Byrasandra New Bus Stand - Shivajinagara Bus Station,3,
10468,38,22,KBS-BRS,Kempegowda Bus Station - Byrasandra New Bus Stand,3,
10469,38,22,BRS-KBS,Byrasandra New Bus Stand - Kempegowda Bus Station,3,
10472,38,V-HBL-MKC-SBS,HBLB-SBS,Hebbala Bridge - Shivajinagara Bus Station,3,
10473,38,V-HBL-MKC-SBS,SBS-HBLB,Shivajinagara Bus Station - Hebbala Bridge,3,
10474,38,V-CRS-HBLG,CRS-HBL,Cantonment Railway Station - Hebbala Bridge,3,
10475,38,501-A BSK-BMKA,BSK-BMKA,Banashankari Bus Station - Bande Mutt Gate Kengeri,3,
10476,38,501-A BSK-BMKA,BMKA-BSK,Bande Mutt Gate Kengeri - Banashankari Bus Station,3,
10477,38,HAL PV-3,BMKA-ARDCHAL,CS-Bande Mutt Arch - CS-HAL ARDC,3,
10478,38,HAL PV-3,ARDCHAL-BMKA,CS-HAL ARDC - CS-Bande Mutt Arch,3,
10479,38,335-N KGR-KMT-ARDCHAL,KGRTTMC-ARDCHAL,Kengeri Bus Station - HAL ARDC,3,
10480,38,335-N KGR-KMT-ARDCHAL,ARDCHAL-KGR,HAL ARDC - Kengeri Bus Station,3,
10481,38,ST-01,SDA-STA,CS-Savandarbar Ashrama - CS-St.Theresa School,3,
10482,38,ST-01,STA-SDA,CS-St.Theresa School - CS-Savandarbar Ashrama,3,
10487,38,342-F D38G-DKH-SJP,SJP-D38G,Sarjapura - Depot-38 Gate,3,
10491,38,195 SBS-AIT,SBS-AIT,Shivajinagara Bus Station - Ambedkar Institute of Technology,3,
10492,38,195 SBS-AIT,AIT-SBS,Ambedkar Institute of Technology - Shivajinagara Bus Station,3,
10493,38,VPS-9,VPS-9,CS-Chandra Layout - CS-Vidyaniketan Public School Ullalu,3,
10494,38,VPS-9,VPS-9,CS-Vidyaniketan Public School Ullalu - CS-Chandra Layout,3,
10495,38,KLRH-PTML,KLRH-PTML,Koluvarayanahalli - Patalamma Temple,3,
10496,38,KLRH-PTML,PTML-KLRH,Patalamma Temple - Koluvarayanahalli,3,
10499,38,CLO-AIT,CLO-AIT,Chandra Layout - Ambedkar Institute of Technology,3,
10500,38,CLO-AIT,AIT-CLO,Ambedkar Institute of Technology - Chandra Layout,3,
10501,38,402-D GPO-RMG-YSTF,GPO-YSTF,GPO - 5th Phase Yelahanka New Town,3,
10502,38,402-D GPO-RMG-YSTF,YSTF-GPO,5th Phase Yelahanka New Town - GPO,3,
10506,38,HSS-17,RVT-HSS,CS-Ravi Tent - CS-Head Start School Kommasandra,3,
10507,38,HSS-17,HSS-RVT,CS-Head Start School Kommasandra - CS-Ravi Tent,3,
10508,38,295-E D48G-BBD,D48G-BBD,Depot-48 Gate - Bande Bommasandra,3,
10509,38,295-E D48G-BBD,BBD-D48G,Bande Bommasandra - Depot-48 Gate,3,
10510,38,295-B BYB-D48G-AGP,BTB-AGP,Byrathi Bande - Anagalipura,3,
10511,38,295-B BYB-D48G-AGP,AGP-BYB,Anagalipura - Byrathi Bande,3,
10512,38,282-B PTH-MGH,PTH-MGH,Puttenahalli - Meesagaanahalli,3,
10513,38,282-B PTH-MGH,MGH-PTH,Meesagaanahalli - Puttenahalli,3,
10514,38,296-A,KBS-YPH,Kempegowda Bus Station - Yarappanahalli,3,
10515,38,296-A,YPH-KBS,Yarappanahalli - Kempegowda Bus Station,3,
10522,38,347-E,KBS-HSR,Kempegowda Bus Station - HSR Layout KEB,3,
10524,38,347-E,HSR-KBS,HSR Layout KEB - Kempegowda Bus Station,3,
10525,38,347-D,KMT-HSR,KR Market (Kalasipalya) - HSR Layout KEB,3,
10526,38,347-D,HSR-KMT,HSR Layout KEB - KR Market (Kalasipalya),3,
10530,38,D14G-RPA,D14G-RPS,Depot-14 Gate - Renaissance prosperio apartment,3,
10531,38,D14G-RPA,RPA-D14G,Renaissance prosperio apartment - Depot-14 Gate,3,
10534,38,HSS-18,BMHB-HSS,CS-Bommanahalli Bosch - CS-Head Start School Kommasandra,3,
10535,38,HSS-18,HSS-BMHB,CS-Head Start School Kommasandra - CS-Bommanahalli Bosch,3,
10536,38,SPHS-10,D14G-SPHS,CS-Depot-14 Gate - CS-Sophiya School,3,
10537,38,SPHS-10,SPHS-D14G,CS-Sophiya School - CS-Depot-14 Gate,3,
10539,38,241-D BRTN2-MRTG-CVB,BRTN2-CVB,Bharath Nagara 2nd Stage - Cauvery Bhavana,3,
10540,38,241-D BRTN2-MRTG-CVB,CVB-BRTN2,Cauvery Bhavana - Bharath Nagara 2nd Stage,3,
10545,38,VNS-10,VNS-10,CS-Sophiya School - CS-Vidyaniketan School Hebbala,3,
10546,38,VNS-10,VNS-10,CS-Vidyaniketan School Hebbala - CS-Sophiya School,3,
10547,38,500-QG,KRPGH-JHC,Krishnaraja Pura Govt Hospital - Jalahalli Cross,3,
10548,38,500-QG,JHC-KRPGH,Jalahalli Cross - Krishnaraja Pura Govt Hospital,3,
10549,38,360 KRMTTMC-ATB,KRM-ATB,Koramangala Bus Station - Attibele Bus Stand,3,
10550,38,360 KRMTTMC-ATB,ATB-KRM,Attibele Bus Stand - Koramangala Bus Station,3,
10553,38,BTP TB-35,BTP TB-35,CS-Bagmane Tech Park - CS-Yale Kodigehalli,3,
10554,38,BTP TB-35,BTP TB-35,CS-Yale Kodigehalli - CS-Bagmane Tech Park,3,
10555,38,GGS-3,GGS-3,CS-Gunjuru - CS-Genius Global School Kodathi,3,
10556,38,GGS-3,GGS-3,CS-Genius Global School Kodathi - CS-Gunjuru,3,
10557,38,ITPB-1N,ITPB-1N,CS-Marathahalli Bridge - CS-ITPL,3,
10558,38,ITPB-1N,ITBP-1N,CS-ITPL - CS-Marathahalli Bridge,3,
10559,38,KRM1-KVS,G-2 KRM1-KVS,Koramangala 1st Block - Kendriya Vidyalaya ASC Center,3,
10564,38,SJBHS-01,SJBHS-1,CS-Okalipuram - CS-St Joseph Boys High School Musuem Road,3,
10565,38,SJBHS-01,SJBHS-01,CS-St Joseph Boys High School Musuem Road - CS-Okalipuram,3,
10566,38,290-E YHKOT-BLH-D48,YHKOT-D48,Yelahanka Old Town - Depot-48 Gate,3,
10567,38,290-E YHKOT-BLH-D48,D48-YHKOT,Depot-48 Gate - Yelahanka Old Town,3,
10568,38,231-A D36G-AVG,D36G-AVG,Depot-36 Gate - Avaragere,3,
10570,38,231-A D36G-AVG,AVG-D36G,Avaragere - Depot-36 Gate,3,
10573,38,161-D SBS-BTMS,SBS-BTMS,Shivajinagara Bus Station - Mahadeshwara Nagara,3,
10575,38,293 KLN-LGP-SBS,KLN-SBS,Kalyananagara Bus Stand - Shivajinagara Bus Station,3,
10576,38,293 KLN-LGP-SBS,SBS-KLN,Shivajinagara Bus Station - Kalyananagara Bus Stand,3,
10577,38,ASR-02,ASR-02,CS-Tharahunise - CS-Sri Rakum School,3,
10578,38,ASR-02,ASR-02,CS-Sri Rakum School - CS-Tharahunise,3,
10579,38,SJBHS-03,SJBHS-03,CS-Ibblur - CS-St Joseph Boys High School Musuem Road,3,
10580,38,SJBHS-03,SJBHS-03,CS-St Joseph Boys High School Musuem Road - CS-Ibblur,3,
10581,38,166,SBS-KRM1,Shivajinagara Bus Station - Koramangala 1st Block,3,
10582,38,166,KRM1-SBS,Koramangala 1st Block - Shivajinagara Bus Station,3,
10583,38,13 SBS-BCGHS,SBS-BCGHS,Shivajinagara Bus Station - Bishop Coton Girls High School,3,
10584,38,13 SBS-BCGHS,BCGHS-SBS,Bishop Coton Girls High School - Shivajinagara Bus Station,3,
10585,38,D36G-PRSP,D36G-PRSP,Depot-36 Gate - Parasanapalya,3,
10586,38,D36G-PRSP,PRSP-D36G,Parasanapalya - Depot-36 Gate,3,
10587,38,293 KBS-LGP-KLN,KBS-KLN,Kempegowda Bus Station - Kalyananagara,3,
10588,38,BDD-GDHD,BDD-GDHD,Bidadi - Guddadahalli Dinne,3,
10589,38,293 KBS-LGP-KLN,KLN-KBS,Kalyananagara - Kempegowda Bus Station,3,
10590,38,BDD-GDHD,GDHD-BDD,Guddadahalli Dinne - Bidadi,3,
10593,38,300-DA,SBS-CTBC,Shivajinagara Bus Station - Chowdeshwari Temple B Channasandra,3,
10594,38,300-DA,CTBC-SBS,Chowdeshwari Temple B Channasandra - Shivajinagara Bus Station,3,
10596,38,SJBHS-04,KLN-SJBHS,CS-Kalyananagara Bus Stand - CS-St Joseph Boys High School Musuem Road,3,
10597,38,SJBHS-04,SJBHS-KLN,CS-St Joseph Boys High School Musuem Road - CS-Kalyananagara Bus Stand,3,
10598,38,290-E YHKOT-SJBHS,YHKOT-SJBHS,Yelahanka Old Town - St Joseph Boys High School Musuem Road,3,
10599,38,290-E YHKOT-SJBHS,SJBHS-YHKOT,St Joseph Boys High School Musuem Road - Yelahanka Old Town,3,
10600,38,KRPGH-ITC-ARMY,KRPGH-ARMY,Krishnaraja Pura Govt Hospital - Army Public School Kamaraja Road,3,
10601,38,KRPGH-ITC-ARMY,ARMY-KRPGH,Army Public School Kamaraja Road - Krishnaraja Pura Govt Hospital,3,
10602,38,ARMY-2,KLN-ARMY,CS-Kalyananagara Bus Stand - CS-Army Public School Kamaraja Road,3,
10603,38,ARMY-2,ARMY-KLN,CS-Army Public School Kamaraja Road - CS-Kalyananagara Bus Stand,3,
10604,38,315 ARMY-KMT,ARMY-KMT,Army Public School Kamaraja Road - KR Market,3,
10605,38,315 ARMY-KMT,KMT-ARMY,KR Market - Army Public School Kamaraja Road,3,
10610,38,VNS-2,PES-VNSH,CS-PES College ORR - CS-Vidyaniketan School Hebbala,3,
10611,38,VNS-2,VNSH-PES,CS-Vidyaniketan School Hebbala - CS-PES College ORR,3,
10612,38,501-A VNS-GGP-ITIL,VNSH-ITIL,Vidyaniketan School Hebbala - ITI Layout,3,
10613,38,501-A VNS-GGP-ITIL,ITIL-VNSH,ITI Layout - Vidyaniketan School Hebbala,3,
10614,38,410-K BSK-PSBS,BSK-PSBS,Banashankari Bus Station - Peenya Satellite Bus Station (Basaveshwara),3,
10615,38,224-A KBS-VRS,KBS-VRS,Kempegowda Bus Station - Varahasandra,3,
10616,38,224-A KBS-VRS,VRS-KBS,Varahasandra - Kempegowda Bus Station,3,
10617,38,D14G-RTNPS-HBLB,D14G-HBLB,Depot-14 Gate - Hebbala Bridge,3,
10618,38,D14G-RTNPS-HBLB,HBLB-D14G,Hebbala Bridge - Depot-14 Gate,3,
10619,38,288-A SBS-SLM,SBS-SLM,Shivajinagara Bus Station - Show Mall Sahakara Nagara,3,
10620,38,288-A SBS-SLM,SLM-SBS,Show Mall Sahakara Nagara - Shivajinagara Bus Station,3,
10624,38,MF-40A,MDPC-JBMS,Muddayanapalya Junction - Jnanabharathi Metro Station,3,
10625,38,MF-40A,JBMS-MDPC,Jnanabharathi Metro Station - Muddinapalya Junction,3,
10626,38,238-US,KBS-SGBS,Kempegowda Bus Station - Srigandhada Kaval,3,
10627,38,238-US,SGBS-KBS,Srigandhada Kaval - Kempegowda Bus Station,3,
10628,38,238-U,KBS-MDPC,Kempegowda Bus Station - Muddinapalya Junction,3,
10629,38,238-U,MDPC-KBS,Muddayanapalya Junction - Kempegowda Bus Station,3,
10632,38,D34-RAG,D34-RAG,Depot-34 Gate - Roshan Apartment Gottigere,3,
10633,38,VLS-05,VLS-05,CS-Roshan Apartment Gottigere - CS-Valley School Kanakapura Road,3,
10634,38,VLS-05,VLS-05,CS-Valley School Kanakapura Road - CS-Roshan Apartment Gottigere,3,
10635,38,215-C RAG-KMT,RAG-KMT,Roshan Apartment Gottigere - KR Market (Kalasipalya),3,
10636,38,211-A VLS-BSK-KMT,VLS-KMT,Valley School Kanakapura Road - KR Market (Kalasipalya),3,
10637,38,290-M SPHS-TCL,SPHS-TCL,Sophiya School (KIA) - Telecom Layout Ashwath Nagara,3,
10638,38,SPHS-16,SPHS-16,CS-Depot-10 Gate - CS-Sophiya School,3,
10639,38,SPHS-16,SPHS-16,CS-Sophiya School - CS-Depot-10 Gate,3,
10640,38,290-M SPHS-TCL,TCL-SPHS,Telecom Layout Ashwath Nagara - Sophiya School (KIA),3,
10641,38,401-M KRB-YTTMC,KRB-YTTMC,Karabele - Yeshawanthapura Bus Station,3,
10642,38,401-M KRB-YTTMC,YTTMC-KRB,Yeshawanthapura Bus Station - Karabele,3,
10643,38,SPHS-08,SPHS-08,CS-Kalyananagara Bus Stand - CS-Sophiya School,3,
10644,38,SPHS-08,SPHS-08,CS-Sophiya School - CS-Kalyananagara Bus Stand,3,
10645,38,211-A VLS-BSK-KMT,KMT-VLS,KR Market (Kalasipalya) - Valley School Kanakapura Road,3,
10646,38,300-H KRPGH-SPHS,KRPGH-SPHS,Krishnaraja Pura Govt Hospital - Sophiya School,3,
10647,38,300-H KRPGH-SPHS,SPHS-KRPGH,Sophiya School - Krishnaraja Pura Govt Hospital,3,
10650,38,224-C BSN-KRB,BSN-KRB,Basavanagara Kengeri - Karabele,3,
10651,38,224-C BSN-KRB,KRB-BSN,Karabele - Basavanagara Kengeri,3,
10654,38,210-Q SGH-CKLS,SGH-CKLS,Sanjay Gandhi Hospital - Chikkallasandra,3,
10655,38,210-Q SGH-CKLS,CKLS-SGH,Chikkallasandra - Sanjay Gandhi Hospital,3,
10656,38,342-F SJP-KVS,KVS-SJP,Kendriya Vidyalaya ASC Center - Sarjapura,3,
10657,38,SHS-7,ASKP-SHS,CS-Ashoka Pillar - CS-Sophiya School,3,
10658,38,SHS-7,SHS-ASKP,CS-Sophiya School - CS-Ashoka Pillar,3,
10659,38,238-U D31G-KBS,KBS-D31G,Kempegowda Bus Station - Depot-31 Gate,3,
10660,38,STJHS-3,STJHS-D10G,CS-St Johns High School Thomas Cafe - CS-Depot-10 Gate,3,
10661,38,STJHS-3,D10G-STJHS,CS-Depot-10 Gate - CS-St Johns High School Thomas Cafe,3,
10662,38,290-E STJHS-YHKOT,STJHS-YHKOT,St Johns High School Thomas Cafe - Yelahanka Old Town,3,
10663,38,290-E STJHS-YHKOT,YHKOT-STJHS,Yelahanka Old Town - St Johns High School Thomas Cafe,3,
10664,38,114 KMT-SPHS,KMT-SPHS,KR Market - Sophiya School,3,
10665,38,114 KMT-SPHS,SPHS-KMT,Sophiya School - KR Market,3,
10666,38,KVASC-04,KVASC-04,CS-CPWD HSR Layout - CS-Kendriya Vidyalaya ASC Center,3,
10667,38,KVASC-04,KVASC-04,CS-Kendriya Vidyalaya ASC Center - CS-CPWD HSR Layout,3,
10668,38,238-U CLO-MDPC,CLO-MDPC,Chandra Layout - Muddinapalya Junction,3,
10669,38,238-U CLO-MDPC,MDPC-CLO,Muddayanapalya Junction - Chandra Layout,3,
10670,38,238-U SBS-MDPC,SBS-MDPC,Shivajinagara Bus Station - Muddinapalya Junction,3,
10671,38,238-U SBS-MDPC,MDPC-SBS,Muddayanapalya Junction - Shivajinagara Bus Station,3,
10673,38,SCS-5,MNLO-SCS,CS-Muneshwara Layout - CS-St Clare School,3,
10674,38,SCS-5,SCS-MNLO,CS-St Clare School - CS-Muneshwara Layout,3,
10675,38,ITPB-1W,ITPB-1W,CS-Uttarahalli - CS-ITPL,3,
10676,38,ITPB-1W,ITPB-1W,CS-ITPL - CS-Uttarahalli,3,
10677,38,BSGK-KWS,BSGK-KWS,Basava Gangotri Samsthe - RWB Gate Kengeri (Kengeri Work shop),3,
10678,38,BSGK-KWS,KGR-BSGK,RWB Gate Kengeri (Kengeri Work shop) - Basava Gangotri Samsthe,3,
10679,38,BEL GS-39,RSMP-BELF,CS-Ramaswamipalya - CS-BEL Factory,3,
10680,38,BEL GS-39,BELF-RSMP,CS-BEL Factory - CS-Ramaswamipalya,3,
10681,38,MYH-SNBS,SNBS-MYH,Shanthinagara Bus Station - Mayohall,3,
10682,38,279-E D14G-RTNPS-BPS-HBL,D14G-HBL,Depot-14 Gate - Hebbala,3,
10683,38,279-E D14G-RTNPS-BPS-HBL,HBL-D14G,Hebbala - Depot-14 Gate,3,
10684,38,224 D12-KRBL,D12-KRBL,Depot-12 Gate - Karabele,3,
10685,38,HSS-15,HSS-15,CS-Raheja Arcade Koramangala - CS-Head Start School Kommasandra,3,
10686,38,HSS-15,HSS-15,CS-Head Start School Kommasandra - CS-Raheja Arcade Koramangala,3,
10687,38,500-CF BTM-KGUR,BTM-KGR,Kuvempunagara ( BTM Layout) - Kuguru,3,
10688,38,500-CF BTM-KGUR,KGR-BTM,Kuguru - Kuvempunagara Bus Station(BTM Layout),3,
10689,38,342-H STJH-KGR,STJH-KGR,St Johns Hospital - Kuguru,3,
10690,38,342-H STJH-KGR,KGR-STJH,Kuguru - St Johns Hospital,3,
10691,38,342-F KBS-VSD-SJP,KBS-VSD-SJP,Kempegowda Bus Station - Sarjapura,3,
10692,38,342-F KBS-VSD-SJP,SJP-VSD-KBS,Sarjapura - Kempegowda Bus Station,3,
10693,38,248-N KMT-CKB,KMT-CKB,KR Market (Kalasipalya) - Chikka Banavara,3,
10694,38,248-N KMT-CKB,CKB-KMT,Chikka Banavara - KR Market (Kalasipalya),3,
10695,38,297-H PTH-HGNH,PTH-HGNH,Puttenahalli - Hegganahalli,3,
10696,38,297-H PTH-HGNH,HGNH-PTH,Hegganahalli - Puttenahalli,3,
10699,38,410 YTTMC-NBC-NYH-RRG-BEML5,YTTMC-BEML5,Yeshawanthapura Bus Station - BEML Layout 5th stage,3,
10700,38,221-F KMT-SCS,HMP-KMT,Hunasemaradapalya - KR Market (Kalasipalya),3,
10701,38,VNS-04,ABD-VNS,CS-Adishwara Bombay Dying - CS-Vidyaniketan School Hebbala,3,
10702,38,BEL GS-36,BEL-GLL,CS-BEL Factory - CS-Gruhalakshmi Layout,3,
10703,38,BEL GS-36,GLL-BEL,CS-Gruhalakshmi Layout - CS-BEL Factory,3,
10704,38,VNS-04,VPS-ABD,CS-Vidyaniketan School Hebbala - CS-Adishwara Bombay Dying,3,
10707,38,213-K D34G-GAT,D34G-GAT,Depot-34 Gate - Gundanjaneya Swamy Temple Ravagodlu,3,
10708,38,213-K D34G-GAT,GAT-D34G,Gundanjaneya Swamy Temple Ravagodlu - Depot-34 Gate,3,
10711,38,CALLBUS-2,KWS-RJN6,CS-Kengeri Work Shop - CS-6th Block Rajajinagara,3,
10712,38,CALLBUS-2,RJN6-KWS,CS-6th Block Rajajinagara - CS-Kengeri Work Shop,3,
10714,38,403-A,KBS-SKHBQ,Kempegowda Bus Station - Shirke KHB Quarters,3,
10715,38,403-A,SKHBQ-KBS,Shirke KHB Quarters - Kempegowda Bus Station,3,
10716,38,TEPL-2,TEPLA-TEPLP,CS-Therelek Eng Pvt Limited Avverahalli - CS-Therelek Engineers PVT LTD Peenya,3,
10717,38,TEPL-2,TEPLP-TEPLA,CS-Therelek Engineers PVT LTD Peenya - CS-Therelek Eng Pvt Limited Avverahalli,3,
10718,38,238-U KBS-AIT,KBS-AIT,Kempegowda Bus Station - Ambedkar Institute of Technology,3,
10719,38,238-U KBS-AIT,AIT-KBS,Ambedkar Institute of Technology - Kempegowda Bus Station,3,
10720,38,265-A TEPL-KBS,TEPL-KBS,Therelek Engineers PVT LTD Peenya - Kempegowda Bus Station,3,
10722,38,243-L KMT-LDH,KMT-LDH,KR Market (Kalasipalya) - Lingadeeranahalli,3,
10723,38,243-L KMT-LDH,LDH-KMT,Lingadeeranahalli - KR Market (Kalasipalya),3,
10726,38,201 BSK-KVASC,BSK-KVASC,Banashankari Bus Station - Kendriya Vidyalaya ASC Center,3,
10727,38,201 BSK-KVASC,KVASC-BSK,Kendriya Vidyalaya ASC Center - Banashankari Bus Station,3,
10728,38,D42-CRG,D42-CRG,Depot-42 Gate Departure - Carmelram Gate,3,
10729,38,D42-CRG,CRG-D42,Carmelram Gate - Depot-42 Gate  Arrival,3,
10734,38,215-NE ANP11-MNRV-VSD,ANP11-VSD,11th Block Anjanapura - Vidhana Soudha,3,
10737,38,G-6A SNBS-NBC-BSNK,SNBS-BSNK,Shanthinagara Bus Station - Basavanagara Kengeri,3,
10738,38,SET-02,D34-SET,CS-Depot-34 - CS-Sanabil Educational Trust,3,
10739,38,SET-02,SET-D34,CS-Sanabil Educational Trust - CS-Depot-34,3,
10740,38,258-CB NMG-BEL LT,NMG-BEL LT,Nelamangala Bus Station - BEL Layout Dasanapura,3,
10741,38,258-CB NMG-BEL LT,BEL LT-NMG,BEL Layout Dasanapura - Nelamangala Bus Station,3,
10742,38,31 NRC-KMT-SBS,NRC-SBS,NR Colony - Shivajinagara Bus Station,3,
10743,38,31 NRC-KMT-SBS,SBS-NRC,Shivajinagara Bus Station - NR Colony,3,
10746,38,KLE LAW-1,KLE LAW-1,CS-KLE Hostel Goraguntepalya - CS-KLE Society College,3,
10747,38,KLE LAW-1,KLE-LAW-1,CS-KLE Society College - CS-KLE Hostel Goraguntepalya,3,
10748,38,502-E KLELC-HBLB,KLELC-HBLB,KLE Society College - Hebbala Bridge,3,
10749,38,502-E KLELC-HBLB,HBLB-KLELC,Hebbala Bridge - KLE Society College,3,
10752,38,240-H KMT-LDH,KMT-LDH,KR Market (Kalasipalya) - Lingadeeranahalli,3,
10753,38,240-H KMT-LDH,LDH-KMT,Lingadeeranahalli - KR Market (Kalasipalya),3,
